SalesDate,Volume,AvgTemperature,BrandPriceSegment,Cloc,TouristicPotential,MalePopulationPercentage,AvgIncome,DayOfWeek,IsInSeason,IsLegalHoliday,Trimester
2017-02-07,111.01800000000006,4.600000000000003,,,8187.0,49.79703000000006,1754.0,3,False,False,1
2017-02-08,49.242999999999995,2.900000000000003,,,8187.0,49.797030000000035,1754.0,4,False,False,1
2017-02-09,63.294000000000004,1.7999999999999983,,,8187.0,49.797030000000014,1754.0,5,False,False,1
2017-02-10,96.68599999999998,1.8000000000000005,,,8187.0,49.79703000000005,1754.0,6,False,False,1
2017-02-11,43.135,-0.09999999999999992,,,8187.0,49.79703000000003,1754.0,7,False,False,1
2017-02-13,51.24,-2.200000000000001,,,8187.0,49.79702999999998,1754.0,2,False,False,1
2017-02-14,100.687,-3.599999999999996,,,8187.0,49.797030000000056,1754.0,3,False,False,1
2017-02-15,77.23300000000003,-2.6999999999999975,,,8187.0,49.79703000000005,1754.0,4,False,False,1
2017-02-16,121.07300000000001,-1.7999999999999992,,,8187.0,49.79703000000007,1754.0,5,False,False,1
2017-02-17,63.08100000000001,0.5,,,8187.0,49.79703000000003,1754.0,6,False,False,1
2017-02-18,49.76300000000002,0.7999999999999989,,,8187.0,49.797030000000056,1754.0,7,False,False,1
2017-02-20,43.702999999999996,0.8999999999999995,,,8187.0,49.79702999999997,1754.0,2,False,False,1
2017-02-21,88.34700000000001,0.09999999999999987,,,8187.0,49.797030000000056,1754.0,3,False,False,1
2017-02-22,90.31200000000001,2.4000000000000035,,,8187.0,49.79703000000007,1754.0,4,False,False,1
2017-02-23,171.83799999999997,5.399999999999996,,,8187.0,49.79703000000005,1754.0,5,False,False,1
2017-02-24,77.844,4.0,,,8187.0,49.79703000000003,1754.0,6,False,False,1
2017-02-25,54.497000000000014,2.0,,,8187.0,49.79703000000006,1754.0,7,False,False,1
2017-02-27,154.235,5.0,,,8187.0,49.79702999999998,1754.0,2,False,False,1
2017-02-28,199.957,8.900000000000004,,,8187.0,49.79702999999993,1754.0,3,False,False,1
2017-03-01,15.870999999999999,9.5,,,10072.0,49.797029999999985,1838.0,4,False,False,1
2017-03-02,48.58599999999999,6.699999999999993,,,10072.0,49.79703000000004,1838.0,5,False,False,1
2017-03-03,104.41600000000004,5.800000000000001,,,10072.0,49.797030000000014,1838.0,6,False,False,1
2017-03-04,30.516,7.600000000000001,,,10072.0,49.79702999999998,1838.0,7,False,False,1
2017-03-06,31.661,9.199999999999994,,,10072.0,49.79702999999997,1838.0,2,False,False,1
2017-03-07,72.16700000000004,7.899999999999988,,,10072.0,49.79703000000006,1838.0,3,False,False,1
2017-03-08,81.67200000000003,9.899999999999988,,,10072.0,49.79703000000005,1838.0,4,False,False,1
2017-03-09,58.09900000000001,9.700000000000005,,,10072.0,49.797030000000056,1838.0,5,False,False,1
2017-03-10,94.74100000000004,8.5,,,10072.0,49.79702999999996,1838.0,6,False,False,1
2017-03-11,55.388000000000005,7.299999999999997,,,10072.0,49.797030000000056,1838.0,7,False,False,1
2017-03-13,6.75,7.1,,,10072.0,49.79703,1838.0,2,False,False,1
2017-03-14,113.813,4.5,,,10072.0,49.797029999999964,1838.0,3,False,False,1
2017-03-15,128.175,5.89999999999999,,,10072.0,49.79703000000004,1838.0,4,False,False,1
2017-03-16,58.486000000000004,3.800000000000004,,,10072.0,49.797030000000035,1838.0,5,False,False,1
2017-03-17,120.15600000000005,3.5,,,10072.0,49.79702999999995,1838.0,6,False,False,1
2017-03-18,55.382,2.8000000000000034,,,10072.0,49.79703000000006,1838.0,7,False,False,1
2017-03-20,39.616000000000014,2.4,,,10072.0,49.79702999999997,1838.0,2,False,False,1
2017-03-21,62.323999999999984,10.100000000000012,,,10072.0,49.79703000000005,1838.0,3,False,False,1
2017-03-22,71.14,14.0,,,10072.0,49.79703000000005,1838.0,4,False,False,1
2017-03-23,73.26999999999998,14.599999999999996,,,10072.0,49.797030000000056,1838.0,5,False,False,1
2017-03-24,136.45400000000004,14.700000000000031,,,10072.0,49.79702999999996,1838.0,6,False,False,1
2017-03-25,56.37700000000001,10.100000000000014,,,10072.0,49.79703000000007,1838.0,7,False,False,1
2017-03-27,81.87,3.4000000000000012,,,10072.0,49.79702999999997,1838.0,2,False,False,1
2017-03-28,148.24699999999999,7.700000000000006,,,10072.0,49.79703000000005,1838.0,3,False,False,1
2017-03-29,98.34600000000002,11.0,,,10072.0,49.79703000000004,1838.0,4,False,False,1
2017-03-30,95.78200000000004,10.899999999999986,,,10072.0,49.79703000000006,1838.0,5,False,False,1
2017-03-31,138.54000000000005,9.700000000000022,,,10072.0,49.79702999999996,1838.0,6,False,False,1
2017-04-01,71.57499999999999,12.200000000000019,,,13325.0,49.79703000000007,1807.0,7,False,False,2
2017-04-03,70.276,14.89999999999999,,,13325.0,49.79702999999997,1807.0,2,False,False,2
2017-04-04,131.33300000000003,13.0,,,13325.0,49.79703,1807.0,3,False,False,2
2017-04-05,216.45899999999997,11.399999999999993,,,13325.0,49.79703000000002,1807.0,4,False,False,2
2017-04-06,151.664,8.299999999999986,,,13325.0,49.79703000000001,1807.0,5,False,False,2
2017-04-07,200.84599999999995,4.899999999999988,,,13325.0,49.79702999999992,1807.0,6,False,False,2
2017-04-08,106.668,7.0,,,13325.0,49.79703000000004,1807.0,7,False,False,2
2017-04-10,214.95299999999995,9.900000000000002,,,13325.0,49.79702999999997,1807.0,2,False,False,2
2017-04-11,260.4,10.200000000000024,,,13325.0,49.79702999999996,1807.0,3,False,False,2
2017-04-12,130.32000000000005,8.89999999999999,,,13325.0,49.797029999999964,1807.0,4,False,False,2
2017-04-13,187.77099999999996,7.600000000000015,,,13325.0,49.79702999999997,1807.0,5,False,False,2
2017-04-14,171.34100000000007,8.100000000000009,,,13325.0,49.797029999999936,1807.0,6,False,True,2
2017-04-15,48.334999999999994,9.199999999999996,,,13325.0,49.79703000000003,1807.0,7,False,False,2
2017-04-18,28.653,7.6999999999999975,,,13325.0,49.79702999999998,1807.0,3,False,False,2
2017-04-19,61.696000000000026,4.899999999999997,,,13325.0,49.797030000000056,1807.0,4,False,False,2
2017-04-20,53.917000000000016,3.8000000000000034,,,13325.0,49.79703000000002,1807.0,5,False,False,2
2017-04-21,75.18503500000001,4.800000000000008,,,13325.0,49.79703000000005,1807.0,6,False,False,2
2017-04-22,31.910000000000007,5.8999999999999995,,,13325.0,49.797030000000014,1807.0,7,False,False,2
2017-04-24,71.85499999999999,5.299999999999998,,,13325.0,49.79702999999998,1807.0,2,False,False,2
2017-04-25,69.02499999999999,9.899999999999986,,,13325.0,49.79703000000007,1807.0,3,False,False,2
2017-04-26,80.28400000000002,15.0,,,13325.0,49.79703000000007,1807.0,4,False,False,2
2017-04-27,150.63099999999997,16.799999999999972,,,13325.0,49.797030000000035,1807.0,5,False,False,2
2017-04-28,154.27700000000002,19.099999999999955,,,13325.0,49.79702999999994,1807.0,6,False,False,2
2017-04-29,185.93699999999993,13.70000000000002,,,13325.0,49.79703000000006,1807.0,7,False,False,2
2017-05-01,45.299,14.300000000000008,,,21096.0,49.79702999999997,1841.0,2,True,True,2
2017-05-02,125.49900000000001,18.29999999999997,,,21096.0,49.797030000000014,1841.0,3,True,False,2
2017-05-03,138.98300000000003,18.799999999999972,,,21096.0,49.79703000000002,1841.0,4,True,False,2
2017-05-04,153.072,17.79999999999997,,,21096.0,49.79702999999997,1841.0,5,True,False,2
2017-05-05,156.074,15.299999999999981,,,21096.0,49.79702999999993,1841.0,6,True,False,2
2017-05-06,89.49599999999997,16.900000000000016,,,21096.0,49.79703000000006,1841.0,7,True,False,2
2017-05-08,105.87000000000002,13.800000000000008,,,21096.0,49.79702999999997,1841.0,2,True,False,2
2017-05-09,179.30299999999994,11.5,,,21096.0,49.797030000000014,1841.0,3,True,False,2
2017-05-10,158.654,7.600000000000012,,,21096.0,49.797030000000056,1841.0,4,True,False,2
2017-05-11,98.524,10.700000000000015,,,21096.0,49.79703000000007,1841.0,5,True,False,2
2017-05-12,110.07999999999998,13.799999999999969,,,21096.0,49.797029999999936,1841.0,6,True,False,2
2017-05-13,70.68200000000002,14.39999999999999,,,21096.0,49.79703000000006,1841.0,7,True,False,2
2017-05-15,69.002,16.0,,,21096.0,49.79702999999997,1841.0,2,True,False,2
2017-05-16,149.72899999999998,14.599999999999984,,,21096.0,49.797030000000014,1841.0,3,True,False,2
2017-05-17,87.40100000000004,16.599999999999977,,,21096.0,49.797030000000014,1841.0,4,True,False,2
2017-05-18,145.36299999999994,16.70000000000003,,,21096.0,49.797030000000014,1841.0,5,True,False,2
2017-05-19,150.47800000000007,17.69999999999998,,,21096.0,49.797029999999914,1841.0,6,True,False,2
2017-05-20,125.022,16.5,,,21096.0,49.79703000000001,1841.0,7,True,False,2
2017-05-22,121.62000000000002,17.800000000000004,,,21096.0,49.79702999999997,1841.0,2,True,False,2
2017-05-23,155.64400000000003,16.79999999999997,,,21096.0,49.797029999999964,1841.0,3,True,False,2
2017-05-24,115.86599999999999,15.20000000000003,,,21096.0,49.79702999999999,1841.0,4,True,False,2
2017-05-25,175.71599999999998,14.200000000000026,,,21096.0,49.79702999999999,1841.0,5,True,False,2
2017-05-26,154.42999999999998,14.90000000000004,,,21096.0,49.79702999999993,1841.0,6,True,False,2
2017-05-27,171.27200000000002,15.099999999999985,,,21096.0,49.79703000000003,1841.0,7,True,False,2
2017-05-29,112.113,17.300000000000008,,,21096.0,49.79702999999997,1841.0,2,True,False,2
2017-05-30,211.41200000000003,19.200000000000003,,,21096.0,49.797029999999964,1841.0,3,True,False,2
2017-05-31,84.27199999999999,19.799999999999972,,,21096.0,49.79703000000007,1841.0,4,True,False,2
2017-06-01,173.845,20.300000000000026,,,25169.0,49.797029999999936,1854.0,5,True,True,2
2017-06-02,211.145,18.69999999999995,,,25169.0,49.797029999999886,1854.0,6,True,False,2
2017-06-03,164.7549999999999,18.599999999999966,,,25169.0,49.79703000000001,1854.0,7,True,False,2
2017-06-05,56.722999999999985,19.5,,,25169.0,49.79702999999997,1854.0,2,True,True,2
2017-06-06,228.80699999999996,21.299999999999976,,,25169.0,49.797030000000014,1854.0,3,True,False,2
2017-06-07,245.45300000000006,20.299999999999986,,,25169.0,49.797029999999985,1854.0,4,True,False,2
2017-06-08,149.90199999999996,15.29999999999997,,,25169.0,49.79702999999999,1854.0,5,True,False,2
2017-06-09,229.575022,17.09999999999995,,,25169.0,49.79702999999992,1854.0,6,True,False,2
2017-06-10,68.82299999999998,18.599999999999984,,,25169.0,49.79703000000007,1854.0,7,True,False,2
2017-06-12,115.51,19.799999999999997,,,25169.0,49.79702999999997,1854.0,2,True,False,2
2017-06-13,153.53100000000006,20.099999999999955,,,25169.0,49.797029999999964,1854.0,3,True,False,2
2017-06-14,143.448,16.40000000000003,,,25169.0,49.79702999999999,1854.0,4,True,False,2
2017-06-15,131.49099999999999,16.200000000000028,,,25169.0,49.797030000000014,1854.0,5,True,False,2
2017-06-16,173.70603499999993,18.19999999999996,,,25169.0,49.79702999999989,1854.0,6,True,False,2
2017-06-17,130.19099999999997,15.299999999999972,,,25169.0,49.797030000000014,1854.0,7,True,False,2
2017-06-19,145.89399999999995,19.29999999999999,,,25169.0,49.79702999999997,1854.0,2,True,False,2
2017-06-20,153.89499999999998,21.099999999999955,,,25169.0,49.797029999999964,1854.0,3,True,False,2
2017-06-21,145.29999999999998,19.29999999999997,,,25169.0,49.797030000000014,1854.0,4,True,False,2
2017-06-22,216.76699999999997,20.2,,,25169.0,49.797029999999964,1854.0,5,True,False,2
2017-06-23,317.8920000000002,20.099999999999945,,,25169.0,49.79702999999991,1854.0,6,True,False,2
2017-06-24,151.97000000000003,19.5,,,25169.0,49.79703000000005,1854.0,7,True,False,2
2017-06-26,95.928,21.200000000000014,,,25169.0,49.797029999999964,1854.0,2,True,False,2
2017-06-27,212.56105699999998,22.5,,,25169.0,49.79703,1854.0,3,True,False,2
2017-06-28,114.003,24.0,,,25169.0,49.797029999999985,1854.0,4,True,False,2
2017-06-29,182.58299999999997,22.199999999999967,,,25169.0,49.79702999999994,1854.0,5,True,False,2
2017-06-30,321.0000000000001,23.099999999999937,,,25169.0,49.79702999999989,1854.0,6,True,False,2
2017-07-01,116.487,20.599999999999962,,,31310.0,49.797030000000014,1935.0,7,True,False,3
2017-07-03,183.89100000000002,18.2,,,31310.0,49.79702999999997,1935.0,2,True,False,3
2017-07-04,147.97800000000004,17.400000000000034,,,31310.0,49.79702999999999,1935.0,3,True,False,3
2017-07-05,182.90299999999993,19.400000000000034,,,31310.0,49.79702999999999,1935.0,4,True,False,3
2017-07-06,110.79700000000005,16.900000000000027,,,31310.0,49.797030000000014,1935.0,5,True,False,3
2017-07-07,180.34200000000004,18.09999999999995,,,31310.0,49.797029999999936,1935.0,6,True,False,3
2017-07-08,84.28399999999999,20.79999999999997,,,31310.0,49.79703000000003,1935.0,7,True,False,3
2017-07-10,183.975,22.600000000000012,,,31310.0,49.79702999999997,1935.0,2,True,False,3
2017-07-11,230.7490000000001,24.599999999999945,,,31310.0,49.79702999999995,1935.0,3,True,False,3
2017-07-12,126.18400000000001,20.200000000000028,,,31310.0,49.79703,1935.0,4,True,False,3
2017-07-13,129.399,19.299999999999994,,,31310.0,49.797029999999964,1935.0,5,True,False,3
2017-07-14,201.11999999999998,17.0,,,31310.0,49.79702999999989,1935.0,6,True,False,3
2017-07-15,86.63999999999997,16.700000000000028,,,31310.0,49.79703000000005,1935.0,7,True,False,3
2017-07-17,190.70000000000002,18.700000000000006,,,31310.0,49.79702999999997,1935.0,2,True,False,3
2017-07-18,239.92402200000006,20.300000000000008,,,31310.0,49.79702999999996,1935.0,3,True,False,3
2017-07-19,136.054,22.09999999999996,,,31310.0,49.797030000000014,1935.0,4,True,False,3
2017-07-20,163.10000000000002,23.099999999999948,,,31310.0,49.79702999999996,1935.0,5,True,False,3
2017-07-21,220.70199999999986,24.199999999999925,,,31310.0,49.79702999999989,1935.0,6,True,False,3
2017-07-22,122.76099999999998,24.40000000000005,,,31310.0,49.79703,1935.0,7,True,False,3
2017-07-24,83.201,24.70000000000002,,,31310.0,49.79702999999998,1935.0,2,True,False,3
2017-07-25,155.65799999999996,21.2,,,31310.0,49.79702999999998,1935.0,3,True,False,3
2017-07-26,291.17800000000017,17.900000000000045,,,31310.0,49.797029999999936,1935.0,4,True,False,3
2017-07-27,187.69400000000002,19.0,,,31310.0,49.79702999999996,1935.0,5,True,False,3
2017-07-28,182.62299999999993,20.80000000000005,,,31310.0,49.79702999999991,1935.0,6,True,False,3
2017-07-29,84.8,19.40000000000002,,,31310.0,49.79703000000007,1935.0,7,True,False,3
2017-07-31,203.90400000000005,23.600000000000016,,,31310.0,49.79702999999997,1935.0,2,True,False,3
2017-08-01,136.954022,25.699999999999974,,,35453.0,49.79702999999999,1879.0,3,True,False,3
2017-08-02,136.96899999999997,26.300000000000043,,,35453.0,49.79702999999997,1879.0,4,True,False,3
2017-08-03,288.61500000000007,26.0,,,35453.0,49.79702999999997,1879.0,5,True,False,3
2017-08-04,224.33000000000004,27.099999999999977,,,35453.0,49.7970299999999,1879.0,6,True,False,3
2017-08-05,120.53900000000002,28.199999999999964,,,35453.0,49.79702999999999,1879.0,7,True,False,3
2017-08-07,114.15700000000001,21.899999999999984,,,35453.0,49.79702999999997,1879.0,2,True,False,3
2017-08-08,190.06414500000005,23.400000000000052,,,35453.0,49.79702999999997,1879.0,3,True,False,3
2017-08-09,258.799,24.900000000000055,,,35453.0,49.79702999999996,1879.0,4,True,False,3
2017-08-10,170.59900000000005,26.300000000000047,,,35453.0,49.797029999999964,1879.0,5,True,False,3
2017-08-11,263.7090000000001,26.399999999999952,,,35453.0,49.797029999999864,1879.0,6,True,False,3
2017-08-12,131.71499999999995,26.300000000000033,,,35453.0,49.797029999999985,1879.0,7,True,False,3
2017-08-14,202.11300000000003,21.200000000000017,,,35453.0,49.79702999999998,1879.0,2,True,False,3
2017-08-15,183.713,23.400000000000055,,,35453.0,49.79702999999996,1879.0,3,True,True,3
2017-08-16,232.19900000000007,22.400000000000045,,,35453.0,49.79702999999999,1879.0,4,True,False,3
2017-08-17,235.77399999999994,21.40000000000006,,,35453.0,49.797029999999914,1879.0,5,True,False,3
2017-08-18,224.4110550000001,23.19999999999993,,,35453.0,49.79702999999989,1879.0,6,True,False,3
2017-08-19,113.338,24.199999999999985,,,35453.0,49.79702999999999,1879.0,7,True,False,3
2017-08-21,155.98299999999998,15.89999999999999,,,35453.0,49.797029999999964,1879.0,2,True,False,3
2017-08-22,205.79109000000005,15.20000000000003,,,35453.0,49.79702999999997,1879.0,3,True,False,3
2017-08-23,119.773,14.299999999999976,,,35453.0,49.79703000000003,1879.0,4,True,False,3
2017-08-24,232.814,14.900000000000029,,,35453.0,49.79702999999997,1879.0,5,True,False,3
2017-08-25,164.76700000000002,18.09999999999995,,,35453.0,49.79702999999992,1879.0,6,True,False,3
2017-08-26,63.05800000000001,21.90000000000002,,,35453.0,49.79703000000005,1879.0,7,True,False,3
2017-08-28,93.04199999999997,20.700000000000017,,,35453.0,49.79702999999997,1879.0,2,True,False,3
2017-08-29,213.10813500000012,18.70000000000002,,,35453.0,49.79702999999998,1879.0,3,True,False,3
2017-08-30,126.742,17.5,,,35453.0,49.797029999999985,1879.0,4,True,False,3
2017-08-31,135.981,18.5,,,35453.0,49.797029999999985,1879.0,5,True,False,3
2017-09-01,169.321,19.800000000000026,,,23992.0,49.79702999999992,1892.0,6,False,False,3
2017-09-02,91.64199999999997,19.400000000000023,,,23992.0,49.79703000000006,1892.0,7,False,False,3
2017-09-04,25.315000000000005,14.4,,,23992.0,49.79702999999998,1892.0,2,False,False,3
2017-09-05,149.58500000000004,14.400000000000025,,,23992.0,49.797029999999964,1892.0,3,False,False,3
2017-09-06,150.82400000000004,14.400000000000011,,,23992.0,49.79703000000003,1892.0,4,False,False,3
2017-09-07,155.06299999999993,16.599999999999984,,,23992.0,49.797030000000056,1892.0,5,False,False,3
2017-09-08,143.67899999999997,15.900000000000036,,,23992.0,49.79702999999996,1892.0,6,False,False,3
2017-09-09,66.65900000000002,18.200000000000024,,,23992.0,49.79703000000006,1892.0,7,False,False,3
2017-09-11,43.041,20.70000000000001,,,23992.0,49.79702999999997,1892.0,2,False,False,3
2017-09-12,195.74499999999992,18.400000000000034,,,23992.0,49.79703,1892.0,3,False,False,3
2017-09-13,269.19,14.59999999999998,,,23992.0,49.79703,1892.0,4,False,False,3
2017-09-14,251.16699999999997,15.599999999999973,,,23992.0,49.797029999999985,1892.0,5,False,False,3
2017-09-15,145.36900000000006,16.099999999999955,,,23992.0,49.797029999999914,1892.0,6,False,False,3
2017-09-16,77.86200000000001,20.29999999999997,,,23992.0,49.797030000000056,1892.0,7,False,False,3
2017-09-18,229.65400000000002,15.100000000000005,,,23992.0,49.79702999999998,1892.0,2,False,False,3
2017-09-19,151.27249999999995,13.40000000000002,,,23992.0,49.79702999999998,1892.0,3,False,False,3
2017-09-20,99.80000000000001,16.59999999999998,,,23992.0,49.79703000000003,1892.0,4,False,False,3
2017-09-21,169.72300000000007,13.5,,,23992.0,49.797030000000035,1892.0,5,False,False,3
2017-09-22,142.60900000000004,12.700000000000026,,,23992.0,49.797029999999985,1892.0,6,False,False,3
2017-09-23,53.754,11.700000000000008,,,23992.0,49.797030000000035,1892.0,7,False,False,3
2017-09-25,53.745000000000005,13.800000000000008,,,23992.0,49.79702999999997,1892.0,2,False,False,3
2017-09-26,142.93900000000002,16.5,,,23992.0,49.79703000000006,1892.0,3,False,False,3
2017-09-27,125.4596,11.399999999999986,,,23992.0,49.79703000000007,1892.0,4,False,False,3
2017-09-28,87.05400000000002,10.899999999999995,,,23992.0,49.79703,1892.0,5,False,False,3
2017-09-29,119.95959999999998,9.5,,,23992.0,49.79702999999999,1892.0,6,False,False,3
2017-09-30,53.023799999999994,7.8999999999999915,,,23992.0,49.79703000000005,1892.0,7,False,False,3
2017-10-02,24.7994,8.5,,,15306.0,49.79702999999998,1913.0,2,False,False,4
2017-10-03,99.2968,9.700000000000017,,,15306.0,49.797030000000014,1913.0,3,False,False,4
2017-10-04,91.57860000000004,9.899999999999986,,,15306.0,49.79702999999999,1913.0,4,False,False,4
2017-10-05,182.759,11.200000000000017,,,15306.0,49.79703000000006,1913.0,5,False,False,4
2017-10-06,122.78299999999999,10.10000000000001,,,15306.0,49.79702999999999,1913.0,6,False,False,4
2017-10-07,66.77960000000002,6.699999999999992,,,15306.0,49.79703000000006,1913.0,7,False,False,4
2017-10-09,62.206,8.300000000000004,,,15306.0,49.79702999999997,1913.0,2,False,False,4
2017-10-10,64.58680000000001,6.39999999999999,,,15306.0,49.79703000000007,1913.0,3,False,False,4
2017-10-11,63.32099999999998,9.79999999999999,,,15306.0,49.79703000000007,1913.0,4,False,False,4
2017-10-12,86.25479999999999,12.5,,,15306.0,49.79703000000007,1913.0,5,False,False,4
2017-10-13,165.73619999999994,10.799999999999974,,,15306.0,49.79702999999996,1913.0,6,False,False,4
2017-10-14,121.44100000000009,8.200000000000003,,,15306.0,49.79703000000006,1913.0,7,False,False,4
2017-10-16,52.203,10.300000000000006,,,15306.0,49.79702999999997,1913.0,2,False,False,4
2017-10-17,177.76200000000006,12.099999999999994,,,15306.0,49.79703,1913.0,3,False,False,4
2017-10-18,122.7478,14.099999999999985,,,15306.0,49.79703000000001,1913.0,4,False,False,4
2017-10-19,96.92880000000001,12.89999999999999,,,15306.0,49.79703000000007,1913.0,5,False,False,4
2017-10-20,141.04800000000003,11.0,,,15306.0,49.79702999999998,1913.0,6,False,False,4
2017-10-21,82.7874,10.899999999999986,,,15306.0,49.79703000000007,1913.0,7,False,False,4
2017-10-23,226.32659999999998,10.399999999999999,,,15306.0,49.79702999999997,1913.0,2,False,False,4
2017-10-24,91.277,9.399999999999986,,,15306.0,49.797030000000035,1913.0,3,False,False,4
2017-10-25,62.62700000000002,8.5,,,15306.0,49.79703000000006,1913.0,4,False,False,4
2017-10-26,93.63060000000004,9.100000000000014,,,15306.0,49.79703000000007,1913.0,5,False,False,4
2017-10-27,129.71800000000002,10.299999999999978,,,15306.0,49.79702999999997,1913.0,6,False,False,4
2017-10-28,59.09220000000001,7.89999999999999,,,15306.0,49.79703000000006,1913.0,7,False,False,4
2017-10-30,119.70240000000001,2.7000000000000015,,,15306.0,49.79702999999997,1913.0,2,False,False,4
2017-10-31,208.67620000000002,1.5999999999999972,,,15306.0,49.79703000000005,1913.0,3,False,False,4
2017-11-01,107.91019999999999,2.0999999999999965,,,13323.0,49.79703000000002,2011.0,4,False,False,4
2017-11-02,64.977,5.699999999999993,,,13323.0,49.79703000000006,2011.0,5,False,False,4
2017-11-03,132.16460000000004,6.399999999999987,,,13323.0,49.79702999999999,2011.0,6,False,False,4
2017-11-04,78.04940000000003,4.699999999999995,,,13323.0,49.79703000000005,2011.0,7,False,False,4
2017-11-06,29.582999999999995,5.0,,,13323.0,49.79702999999998,2011.0,2,False,False,4
2017-11-07,115.71820000000002,5.899999999999989,,,13323.0,49.79703000000003,2011.0,3,False,False,4
2017-11-08,73.6612,6.600000000000011,,,13323.0,49.79703000000004,2011.0,4,False,False,4
2017-11-09,84.78399999999999,7.800000000000003,,,13323.0,49.797030000000056,2011.0,5,False,False,4
2017-11-10,99.93919999999994,7.0,,,13323.0,49.79702999999996,2011.0,6,False,False,4
2017-11-11,105.39979999999996,5.800000000000007,,,13323.0,49.79703000000007,2011.0,7,False,False,4
2017-11-13,104.59679999999999,9.600000000000003,,,13323.0,49.79702999999997,2011.0,2,False,False,4
2017-11-14,159.55419999999998,8.100000000000012,,,13323.0,49.797030000000056,2011.0,3,False,False,4
2017-11-15,73.4266,6.600000000000012,,,13323.0,49.797030000000035,2011.0,4,False,False,4
2017-11-16,77.994,7.399999999999988,,,13323.0,49.79703000000007,2011.0,5,False,False,4
2017-11-17,97.23080000000006,8.200000000000014,,,13323.0,49.79703,2011.0,6,False,False,4
2017-11-18,93.22840000000005,7.1000000000000085,,,13323.0,49.79703000000005,2011.0,7,False,False,4
2017-11-20,222.39300000000003,1.3999999999999995,,,13323.0,49.79702999999998,2011.0,2,False,False,4
2017-11-21,69.0774,0.8999999999999999,,,13323.0,49.79703000000007,2011.0,3,False,False,4
2017-11-22,76.39860000000003,1.8000000000000005,,,13323.0,49.797030000000056,2011.0,4,False,False,4
2017-11-23,67.89799999999998,4.800000000000006,,,13323.0,49.79703000000005,2011.0,5,False,False,4
2017-11-24,125.29380000000005,4.899999999999993,,,13323.0,49.79703000000004,2011.0,6,False,False,4
2017-11-25,77.72040000000001,5.100000000000001,,,13323.0,49.79703000000004,2011.0,7,False,False,4
2017-11-27,21.097,2.6000000000000005,,,13323.0,49.797029999999985,2011.0,2,False,False,4
2017-11-28,93.42159999999998,1.7999999999999998,,,13323.0,49.79703000000007,2011.0,3,False,False,4
2017-11-29,97.59240000000004,0.8999999999999999,,,13323.0,49.79703000000007,2011.0,4,False,False,4
2017-11-30,87.30839999999999,3.0,,,13323.0,49.79703000000005,2011.0,5,False,True,4
2017-12-01,113.99520000000005,3.5,,,10267.0,49.797029999999985,1936.0,6,False,True,4
2017-12-02,54.197599999999994,3.5,,,10267.0,49.797030000000014,1936.0,7,False,False,4
2017-12-04,66.27200000000002,-0.10000000000000003,,,10267.0,49.79702999999998,1936.0,2,False,False,4
2017-12-05,186.0422,-0.600000000000001,,,10267.0,49.79703000000004,1936.0,3,False,False,4
2017-12-06,153.61760000000004,0.09999999999999984,,,10267.0,49.79703000000007,1936.0,4,False,False,4
2017-12-07,129.026,2.2000000000000006,,,10267.0,49.79703000000004,1936.0,5,False,False,4
2017-12-08,127.13159999999999,2.3000000000000043,,,10267.0,49.79703,1936.0,6,False,False,4
2017-12-09,53.13099999999999,4.400000000000004,,,10267.0,49.79703000000003,1936.0,7,False,False,4
2017-12-11,65.5252,0.20000000000000007,,,10267.0,49.79702999999998,1936.0,2,False,False,4
2017-12-12,223.78140000000002,3.3000000000000065,,,10267.0,49.79703000000001,1936.0,3,False,False,4
2017-12-13,152.1566,4.699999999999993,,,10267.0,49.79703000000002,1936.0,4,False,False,4
2017-12-14,203.8040000000001,3.800000000000006,,,10267.0,49.797030000000056,1936.0,5,False,False,4
2017-12-15,161.75440000000003,5.299999999999996,,,10267.0,49.797029999999964,1936.0,6,False,False,4
2017-12-16,99.26699999999998,6.699999999999994,,,10267.0,49.79703000000007,1936.0,7,False,False,4
2017-12-18,104.007,0.6999999999999996,,,10267.0,49.79702999999997,1936.0,2,False,False,4
2017-12-19,170.51760000000007,-2.800000000000006,,,10267.0,49.79702999999998,1936.0,3,False,False,4
2017-12-20,149.6976,-2.5999999999999988,,,10267.0,49.797029999999985,1936.0,4,False,False,4
2017-12-21,245.1852,-3.600000000000006,,,10267.0,49.79702999999998,1936.0,5,False,False,4
2017-12-22,203.93759999999995,-2.899999999999998,,,10267.0,49.797029999999985,1936.0,6,False,False,4
2017-12-23,71.39499999999998,-0.8999999999999991,,,10267.0,49.79703000000001,1936.0,7,False,False,4
2017-12-27,112.85499999999999,1.6000000000000005,,,10267.0,49.797029999999964,1936.0,4,False,False,4
2017-12-28,250.98,4.300000000000005,,,10267.0,49.79702999999996,1936.0,5,False,False,4
2017-12-29,171.95000000000005,4.800000000000002,,,10267.0,49.797029999999964,1936.0,6,False,False,4
2017-12-30,29.39,1.299999999999999,,,10267.0,49.79702999999998,1936.0,7,False,False,4
2018-01-03,0.2,3.8,,,8195.0,49.82008,2000.0,4,False,False,1
2018-01-04,82.545,1.4000000000000024,,,8195.0,49.820080000000004,2000.0,5,False,False,1
2018-01-05,73.50720000000003,2.0,,,8195.0,49.820079999999976,2000.0,6,False,False,1
